timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-06T22:04:49,codecarbon,c039096a-dd8d-49b1-becc-843755ce1d85,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,157.0609545999996,0.0016447857407406957,1.047227647972477e-05,11.721353268662424,15.001749859890758,20.0,0.000511797793047597,0.0006568521921480053,0.0008700523700000907,0.0020387023551956948,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,4.018709677419355,7.612903225806452,65.41032258064516,20.831829317154423,N,1.0,0.0
2026-08-06T22:12:34,codecarbon,2ca1b9dc-0ed3-4fc9-8c40-53e53eec9a41,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,186.06471509999938,0.0021969300246997693,1.1807343609018197e-05,10.827097351027025,25.070711616950028,20.0,0.0005597272253646977,0.0012863729735420049,0.0010305956905555121,0.002876695889462214,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,1.4508196721311475,28.562841530054644,77.79617486338798,24.776634424761998,N,1.0,0.0
2026-08-06T22:13:33,codecarbon,86794357-a173-470e-984b-f4a609b9d2db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,52.98078990000067,0.0012118250053598776,2.287291313789684e-05,10.821615911000006,58.17081476635148,20.0,0.00015665329322142666,0.000874646533049972,0.0002938639166666184,0.0013251637429380167,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,1.3157894736842106,85.47368421052632,84.3736842105263,26.872151224236738,N,1.0,0.0
2026-08-06T22:16:21,codecarbon,25d3b5c9-db81-45de-8b3d-44853a5b14fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,161.82433149999997,0.005604233319007739,3.463158640644679e-05,13.886590008546586,130.91360755078827,20.0,0.0006252427089914538,0.005912160007501999,0.0008966041938889352,0.0074340069103823936,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,4.4106250000000005,94.38125,85.278125,27.158799242973327,N,1.0,0.0
2026-08-06T22:16:37,codecarbon,38def51a-d842-46fa-9793-0a4e6675b9c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.966759900000397,0.0009184884615360658,6.576245801548e-05,14.039702838285717,117.81215969378925,20.0,5.9893445604908804e-05,0.0004612600912300424,7.738652444447024e-05,0.0005985400612794215,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,0.0,99.0,76.40833333333333,24.335318247477215,N,1.0,0.0
2026-08-06T22:19:46,codecarbon,0921aa34-5765-4a19-9ed8-5f0b19014b19,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,186.67295120000017,0.005723611153277557,3.066117033284227e-05,15.38371513980645,101.63241137770748,20.0,0.0007989348988716733,0.005302122852805957,0.0010346311261111116,0.007135688877788737,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,2.7005434782608697,81.77173913043478,91.28423913043478,29.07181629927262,N,1.0,0.0
2026-08-06T22:20:01,codecarbon,d07ae4b1-f6fe-4190-9792-2713fee7649e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.404839099999663,0.00037350496332190535,3.2749691604322275e-05,13.782245474,126.10722455856006,20.0,4.5462219054749925e-05,0.00043167062311399995,6.307401500000399e-05,0.0005402068571687539,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,0.0,99.5,82.86999999999999,26.394038009643555,N,1.0,0.0
2026-08-06T22:23:04,codecarbon,5fe23e82-5a4e-4a35-bd9e-dc9fd89133f7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,180.21647800000028,0.0018387432983170803,1.0202969887787272e-05,13.29507241713334,12.64925275383156,20.0,0.0006667846094954864,0.000635474397268021,0.0009991859299999912,0.002301444936763499,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,2.5842696629213484,0.028089887640449437,88.2752808988764,28.115120577008536,N,1.0,0.0
2026-08-06T22:23:18,codecarbon,83559f0d-3b81-43a9-9a94-4c6c744d19b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.145317999998952,0.0003612841041471602,3.24157735245593e-05,12.595001673,126.56179940984403,20.0,4.074130678424548e-05,0.00041997978042801476,6.181052444442482e-05,0.000522531611656685,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,0.0,98.4,84.49,26.907406997680663,N,1.0,0.0
2026-08-06T22:26:18,codecarbon,38947508-0e41-4b67-aff6-90d28088bdd5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,178.1083921999998,0.0017511217117206705,9.83177541546901e-06,12.70954452420339,11.534583484578919,20.0,0.0006298997189773142,0.0005726496247859814,0.000987532589999915,0.0021900819337632104,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,3.777714285714286,2.6228571428571428,89.01028571428571,28.348121446881976,N,1.0,0.0
